model,duration,best_features,accuracy
RFA_RandomForest,3,"['time', 'turnover', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'SMA_5', 'S2', 'avg_vol_last_100', 'MACDh_12_26_9', 'MACD_12_26_9', 'EMA_20', 'STOCHk_14_3_3', 'MACDs_12_26_9', 'S3', 'EMA_5', 'PP', 'volume', 'high', 'STOCHd_14_3_3', 'ROC', 'ATR', 'S1', 'EMA_10', 'BBM_5_2.0', 'open', 'close', 'R1', 'BBU_5_2.0', 'BBL_5_2.0', 'R2', 'CCI', 'R3', 'low', 'SMA_10', 'SMA_20']",0.6322908910399603
RFA_LogisticRegression,3,"['time', 'turnover', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'SMA_5', 'S2', 'avg_vol_last_100', 'MACDh_12_26_9', 'MACD_12_26_9', 'EMA_20', 'STOCHk_14_3_3', 'MACDs_12_26_9', 'S3', 'EMA_5', 'PP', 'volume', 'high', 'STOCHd_14_3_3', 'ROC', 'ATR', 'S1', 'EMA_10', 'BBM_5_2.0', 'open', 'close', 'R1', 'BBU_5_2.0', 'BBL_5_2.0', 'R2', 'CCI', 'R3', 'low', 'SMA_10', 'SMA_20']",0.49826259617771157
RFA_KNeighbors,3,"['time', 'turnover', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'SMA_5', 'S2', 'avg_vol_last_100', 'MACDh_12_26_9', 'MACD_12_26_9', 'EMA_20', 'STOCHk_14_3_3', 'MACDs_12_26_9', 'S3', 'EMA_5', 'PP', 'volume', 'high', 'STOCHd_14_3_3', 'ROC', 'ATR', 'S1', 'EMA_10', 'BBM_5_2.0', 'open', 'close', 'R1', 'BBU_5_2.0', 'BBL_5_2.0', 'R2', 'CCI', 'R3', 'low', 'SMA_10', 'SMA_20']",0.49379498634896996
RFA_DecisionTree,3,"['time', 'turnover', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'SMA_5', 'S2', 'avg_vol_last_100', 'MACDh_12_26_9', 'MACD_12_26_9', 'EMA_20', 'STOCHk_14_3_3', 'MACDs_12_26_9', 'S3', 'EMA_5', 'PP', 'volume', 'high', 'STOCHd_14_3_3', 'ROC', 'ATR', 'S1', 'EMA_10', 'BBM_5_2.0', 'open', 'close', 'R1', 'BBU_5_2.0', 'BBL_5_2.0', 'R2', 'CCI', 'R3', 'low', 'SMA_10', 'SMA_20']",0.5749565649044428
RFA_GaussianNB,3,"['time', 'turnover', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'SMA_5', 'S2', 'avg_vol_last_100', 'MACDh_12_26_9', 'MACD_12_26_9', 'EMA_20', 'STOCHk_14_3_3', 'MACDs_12_26_9', 'S3', 'EMA_5', 'PP', 'volume', 'high', 'STOCHd_14_3_3', 'ROC', 'ATR', 'S1', 'EMA_10', 'BBM_5_2.0', 'open', 'close', 'R1', 'BBU_5_2.0', 'BBL_5_2.0', 'R2', 'CCI', 'R3', 'low', 'SMA_10', 'SMA_20']",0.5143956316703897
RFE_RandomForest,3,"['time', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.6558699429138745
RFE_LogisticRegression,3,"['time', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.49826259617771157
RFE_KNeighbors,3,"['time', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.4942913874410524
RFE_DecisionTree,3,"['time', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.5866219905683793
RFE_GaussianNB,3,"['time', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.530156366344006
SelectKBest_RandomForest,3,"['low', 'volume', 'turnover', 'R1', 'R2', 'R3', 'BBL_5_2.0', 'BBM_5_2.0', 'SMA_5', 'SMA_10']",0.5239513526929759
SelectKBest_LogisticRegression,3,"['low', 'volume', 'turnover', 'R1', 'R2', 'R3', 'BBL_5_2.0', 'BBM_5_2.0', 'SMA_5', 'SMA_10']",0.5898485976669149
SelectKBest_KNeighbors,3,"['low', 'volume', 'turnover', 'R1', 'R2', 'R3', 'BBL_5_2.0', 'BBM_5_2.0', 'SMA_5', 'SMA_10']",0.5039712087366592
SelectKBest_DecisionTree,3,"['low', 'volume', 'turnover', 'R1', 'R2', 'R3', 'BBL_5_2.0', 'BBM_5_2.0', 'SMA_5', 'SMA_10']",0.5124100273020601
SelectKBest_GaussianNB,3,"['low', 'volume', 'turnover', 'R1', 'R2', 'R3', 'BBL_5_2.0', 'BBM_5_2.0', 'SMA_5', 'SMA_10']",0.5129064283941425
LogisticRegression_RandomForest,3,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5218416480516257
LogisticRegression_LogisticRegression,3,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5907172995780591
LogisticRegression_KNeighbors,3,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5111690245718541
LogisticRegression_DecisionTree,3,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5070737155621743
LogisticRegression_GaussianNB,3,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5103003226607099
RFA_RandomForest,6,"['MACD_12_26_9', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'BBL_5_2.0', 'avg_vol_last_100', 'volume', 'BBM_5_2.0', 'RSI', 'time', 'MACDs_12_26_9', 'open', 'SMA_10', 'close', 'STOCHk_14_3_3', 'S2', 'R3', 'turnover', 'R2', 'EMA_10', 'S1', 'S3', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'SMA_5', 'SMA_20', 'PP', 'R1', 'EMA_20', 'EMA_5', 'ATR', 'CCI', 'low', 'high']",0.6127670144063587
RFA_LogisticRegression,6,"['MACD_12_26_9', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'BBL_5_2.0', 'avg_vol_last_100', 'volume', 'BBM_5_2.0', 'RSI', 'time', 'MACDs_12_26_9', 'open', 'SMA_10', 'close', 'STOCHk_14_3_3', 'S2', 'R3', 'turnover', 'R2', 'EMA_10', 'S1', 'S3', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'SMA_5', 'SMA_20', 'PP', 'R1', 'EMA_20', 'EMA_5', 'ATR', 'CCI', 'low', 'high']",0.5109289617486339
RFA_KNeighbors,6,"['MACD_12_26_9', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'BBL_5_2.0', 'avg_vol_last_100', 'volume', 'BBM_5_2.0', 'RSI', 'time', 'MACDs_12_26_9', 'open', 'SMA_10', 'close', 'STOCHk_14_3_3', 'S2', 'R3', 'turnover', 'R2', 'EMA_10', 'S1', 'S3', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'SMA_5', 'SMA_20', 'PP', 'R1', 'EMA_20', 'EMA_5', 'ATR', 'CCI', 'low', 'high']",0.4883258817685047
RFA_DecisionTree,6,"['MACD_12_26_9', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'BBL_5_2.0', 'avg_vol_last_100', 'volume', 'BBM_5_2.0', 'RSI', 'time', 'MACDs_12_26_9', 'open', 'SMA_10', 'close', 'STOCHk_14_3_3', 'S2', 'R3', 'turnover', 'R2', 'EMA_10', 'S1', 'S3', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'SMA_5', 'SMA_20', 'PP', 'R1', 'EMA_20', 'EMA_5', 'ATR', 'CCI', 'low', 'high']",0.5765027322404371
RFA_GaussianNB,6,"['MACD_12_26_9', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'BBL_5_2.0', 'avg_vol_last_100', 'volume', 'BBM_5_2.0', 'RSI', 'time', 'MACDs_12_26_9', 'open', 'SMA_10', 'close', 'STOCHk_14_3_3', 'S2', 'R3', 'turnover', 'R2', 'EMA_10', 'S1', 'S3', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'SMA_5', 'SMA_20', 'PP', 'R1', 'EMA_20', 'EMA_5', 'ATR', 'CCI', 'low', 'high']",0.5124192747143567
RFE_RandomForest,6,"['turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.6333830104321908
RFE_LogisticRegression,6,"['turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.5101838052657724
RFE_KNeighbors,6,"['turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.5188772975658221
RFE_DecisionTree,6,"['turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.5705414803775459
RFE_GaussianNB,6,"['turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'CCI']",0.5541480377545951
SelectKBest_RandomForest,6,"['open', 'low', 'volume', 'turnover', 'PP', 'R1', 'R2', 'R3', 'BBL_5_2.0', 'BBB_5_2.0']",0.5206159960258321
SelectKBest_LogisticRegression,6,"['open', 'low', 'volume', 'turnover', 'PP', 'R1', 'R2', 'R3', 'BBL_5_2.0', 'BBB_5_2.0']",0.565076999503229
SelectKBest_KNeighbors,6,"['open', 'low', 'volume', 'turnover', 'PP', 'R1', 'R2', 'R3', 'BBL_5_2.0', 'BBB_5_2.0']",0.5131644311972181
SelectKBest_DecisionTree,6,"['open', 'low', 'volume', 'turnover', 'PP', 'R1', 'R2', 'R3', 'BBL_5_2.0', 'BBB_5_2.0']",0.5146547441629409
SelectKBest_GaussianNB,6,"['open', 'low', 'volume', 'turnover', 'PP', 'R1', 'R2', 'R3', 'BBL_5_2.0', 'BBB_5_2.0']",0.5248385494287133
LogisticRegression_RandomForest,6,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.4992548435171386
LogisticRegression_LogisticRegression,6,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5712866368604074
LogisticRegression_KNeighbors,6,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.4930452061599603
LogisticRegression_DecisionTree,6,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5012419274714357
LogisticRegression_GaussianNB,6,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5099354197714854
RFA_RandomForest,9,"['ATR', 'turnover', 'MACDh_12_26_9', 'BBB_5_2.0', 'S3', 'BBM_5_2.0', 'MACD_12_26_9', 'time', 'BBP_5_2.0', 'PP', 'avg_vol_last_100', 'RSI', 'SMA_10', 'R1', 'MACDs_12_26_9', 'STOCHk_14_3_3', 'R2', 'volume', 'BBL_5_2.0', 'close', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'EMA_20', 'SMA_20', 'S2', 'SMA_5', 'R3', 'high', 'EMA_5', 'low', 'EMA_10', 'open', 'S1', 'CCI']",0.6040268456375839
RFA_LogisticRegression,9,"['ATR', 'turnover', 'MACDh_12_26_9', 'BBB_5_2.0', 'S3', 'BBM_5_2.0', 'MACD_12_26_9', 'time', 'BBP_5_2.0', 'PP', 'avg_vol_last_100', 'RSI', 'SMA_10', 'R1', 'MACDs_12_26_9', 'STOCHk_14_3_3', 'R2', 'volume', 'BBL_5_2.0', 'close', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'EMA_20', 'SMA_20', 'S2', 'SMA_5', 'R3', 'high', 'EMA_5', 'low', 'EMA_10', 'open', 'S1', 'CCI']",0.5186428038777032
RFA_KNeighbors,9,"['ATR', 'turnover', 'MACDh_12_26_9', 'BBB_5_2.0', 'S3', 'BBM_5_2.0', 'MACD_12_26_9', 'time', 'BBP_5_2.0', 'PP', 'avg_vol_last_100', 'RSI', 'SMA_10', 'R1', 'MACDs_12_26_9', 'STOCHk_14_3_3', 'R2', 'volume', 'BBL_5_2.0', 'close', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'EMA_20', 'SMA_20', 'S2', 'SMA_5', 'R3', 'high', 'EMA_5', 'low', 'EMA_10', 'open', 'S1', 'CCI']",0.4970171513795675
RFA_DecisionTree,9,"['ATR', 'turnover', 'MACDh_12_26_9', 'BBB_5_2.0', 'S3', 'BBM_5_2.0', 'MACD_12_26_9', 'time', 'BBP_5_2.0', 'PP', 'avg_vol_last_100', 'RSI', 'SMA_10', 'R1', 'MACDs_12_26_9', 'STOCHk_14_3_3', 'R2', 'volume', 'BBL_5_2.0', 'close', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'EMA_20', 'SMA_20', 'S2', 'SMA_5', 'R3', 'high', 'EMA_5', 'low', 'EMA_10', 'open', 'S1', 'CCI']",0.5730797912005966
RFA_GaussianNB,9,"['ATR', 'turnover', 'MACDh_12_26_9', 'BBB_5_2.0', 'S3', 'BBM_5_2.0', 'MACD_12_26_9', 'time', 'BBP_5_2.0', 'PP', 'avg_vol_last_100', 'RSI', 'SMA_10', 'R1', 'MACDs_12_26_9', 'STOCHk_14_3_3', 'R2', 'volume', 'BBL_5_2.0', 'close', 'ROC', 'STOCHd_14_3_3', 'BBU_5_2.0', 'EMA_20', 'SMA_20', 'S2', 'SMA_5', 'R3', 'high', 'EMA_5', 'low', 'EMA_10', 'open', 'S1', 'CCI']",0.5123042505592841
RFE_RandomForest,9,"['turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHd_14_3_3', 'ATR', 'ROC', 'CCI']",0.6312453392990306
RFE_LogisticRegression,9,"['turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHd_14_3_3', 'ATR', 'ROC', 'CCI']",0.5201342281879194
RFE_KNeighbors,9,"['turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHd_14_3_3', 'ATR', 'ROC', 'CCI']",0.5201342281879194
RFE_DecisionTree,9,"['turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHd_14_3_3', 'ATR', 'ROC', 'CCI']",0.5760626398210291
RFE_GaussianNB,9,"['turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHd_14_3_3', 'ATR', 'ROC', 'CCI']",0.5507084265473527
SelectKBest_RandomForest,9,"['low', 'volume', 'turnover', 'PP', 'R1', 'S1', 'R2', 'R3', 'BBL_5_2.0', 'BBB_5_2.0']",0.517524235645041
SelectKBest_LogisticRegression,9,"['low', 'volume', 'turnover', 'PP', 'R1', 'S1', 'R2', 'R3', 'BBL_5_2.0', 'BBB_5_2.0']",0.5287099179716629
SelectKBest_KNeighbors,9,"['low', 'volume', 'turnover', 'PP', 'R1', 'S1', 'R2', 'R3', 'BBL_5_2.0', 'BBB_5_2.0']",0.5182699478001491
SelectKBest_DecisionTree,9,"['low', 'volume', 'turnover', 'PP', 'R1', 'S1', 'R2', 'R3', 'BBL_5_2.0', 'BBB_5_2.0']",0.5074571215510812
SelectKBest_GaussianNB,9,"['low', 'volume', 'turnover', 'PP', 'R1', 'S1', 'R2', 'R3', 'BBL_5_2.0', 'BBB_5_2.0']",0.5238627889634601
LogisticRegression_RandomForest,9,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.48695003728560776
LogisticRegression_LogisticRegression,9,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5630126771066368
LogisticRegression_KNeighbors,9,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5044742729306487
LogisticRegression_DecisionTree,9,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5141685309470544
LogisticRegression_GaussianNB,9,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5067114093959731
RFA_RandomForest,12,"['CCI', 'MACD_12_26_9', 'high', 'MACDh_12_26_9', 'BBP_5_2.0', 'MACDs_12_26_9', 'RSI', 'time', 'BBB_5_2.0', 'BBM_5_2.0', 'R1', 'avg_vol_last_100', 'low', 'R2', 'EMA_10', 'STOCHk_14_3_3', 'S3', 'PP', 'S2', 'BBL_5_2.0', 'EMA_20', 'close', 'ROC', 'S1', 'open', 'R3', 'SMA_10', 'ATR', 'SMA_5', 'STOCHd_14_3_3', 'BBU_5_2.0', 'turnover', 'EMA_5', 'volume', 'SMA_20']",0.6228855721393035
RFA_LogisticRegression,12,"['CCI', 'MACD_12_26_9', 'high', 'MACDh_12_26_9', 'BBP_5_2.0', 'MACDs_12_26_9', 'RSI', 'time', 'BBB_5_2.0', 'BBM_5_2.0', 'R1', 'avg_vol_last_100', 'low', 'R2', 'EMA_10', 'STOCHk_14_3_3', 'S3', 'PP', 'S2', 'BBL_5_2.0', 'EMA_20', 'close', 'ROC', 'S1', 'open', 'R3', 'SMA_10', 'ATR', 'SMA_5', 'STOCHd_14_3_3', 'BBU_5_2.0', 'turnover', 'EMA_5', 'volume', 'SMA_20']",0.5417910447761194
RFA_KNeighbors,12,"['CCI', 'MACD_12_26_9', 'high', 'MACDh_12_26_9', 'BBP_5_2.0', 'MACDs_12_26_9', 'RSI', 'time', 'BBB_5_2.0', 'BBM_5_2.0', 'R1', 'avg_vol_last_100', 'low', 'R2', 'EMA_10', 'STOCHk_14_3_3', 'S3', 'PP', 'S2', 'BBL_5_2.0', 'EMA_20', 'close', 'ROC', 'S1', 'open', 'R3', 'SMA_10', 'ATR', 'SMA_5', 'STOCHd_14_3_3', 'BBU_5_2.0', 'turnover', 'EMA_5', 'volume', 'SMA_20']",0.5164179104477612
RFA_DecisionTree,12,"['CCI', 'MACD_12_26_9', 'high', 'MACDh_12_26_9', 'BBP_5_2.0', 'MACDs_12_26_9', 'RSI', 'time', 'BBB_5_2.0', 'BBM_5_2.0', 'R1', 'avg_vol_last_100', 'low', 'R2', 'EMA_10', 'STOCHk_14_3_3', 'S3', 'PP', 'S2', 'BBL_5_2.0', 'EMA_20', 'close', 'ROC', 'S1', 'open', 'R3', 'SMA_10', 'ATR', 'SMA_5', 'STOCHd_14_3_3', 'BBU_5_2.0', 'turnover', 'EMA_5', 'volume', 'SMA_20']",0.5512437810945273
RFA_GaussianNB,12,"['CCI', 'MACD_12_26_9', 'high', 'MACDh_12_26_9', 'BBP_5_2.0', 'MACDs_12_26_9', 'RSI', 'time', 'BBB_5_2.0', 'BBM_5_2.0', 'R1', 'avg_vol_last_100', 'low', 'R2', 'EMA_10', 'STOCHk_14_3_3', 'S3', 'PP', 'S2', 'BBL_5_2.0', 'EMA_20', 'close', 'ROC', 'S1', 'open', 'R3', 'SMA_10', 'ATR', 'SMA_5', 'STOCHd_14_3_3', 'BBU_5_2.0', 'turnover', 'EMA_5', 'volume', 'SMA_20']",0.5288557213930348
RFE_RandomForest,12,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'STOCHd_14_3_3', 'CCI']",0.6482587064676617
RFE_LogisticRegression,12,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'STOCHd_14_3_3', 'CCI']",0.5557213930348258
RFE_KNeighbors,12,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'STOCHd_14_3_3', 'CCI']",0.527363184079602
RFE_DecisionTree,12,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'STOCHd_14_3_3', 'CCI']",0.5711442786069652
RFE_GaussianNB,12,"['volume', 'turnover', 'avg_vol_last_100', 'R3', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'STOCHd_14_3_3', 'CCI']",0.5701492537313433
SelectKBest_RandomForest,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.645273631840796
SelectKBest_LogisticRegression,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.5417910447761194
SelectKBest_KNeighbors,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.5139303482587064
SelectKBest_DecisionTree,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.572139303482587
SelectKBest_GaussianNB,12,"['time', 'volume', 'turnover', 'avg_vol_last_100', 'MACDh_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'ATR', 'CCI']",0.5686567164179105
LogisticRegression_RandomForest,12,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.527363184079602
LogisticRegression_LogisticRegression,12,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5676616915422885
LogisticRegression_KNeighbors,12,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5228855721393035
LogisticRegression_DecisionTree,12,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5059701492537313
LogisticRegression_GaussianNB,12,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5223880597014925
